چه چالشی در استفاده از واکسن‌های زبان آبی وجود دارد؟,باید از سروتیپ همان منطقه استفاده شود و استفاده از واکسن‌های میکس می‌تواند به دلیل بازآرایی ژنتیکی (reassortment) مشکل‌ساز باشد.
اتیولوژی ویروس تورم دهان دانه‌ای گاو (BPS) چیست؟,خانواده Poxviridae و جنس Parapoxvirus.
ویروس عامل BPS یک ویروس _____ است که به دمای محیط مقاوم است.,DNA
نوع انکلوزیون بادی‌های پاتولوژیک در بیماری BPS چیست؟,انکلوزیون بادی‌های بزرگ، ائوزینوفیلیک و داخل سیتوپلاسمی.
آیا بیماری تورم دهان دانه‌ای گاو (BPS) به انسان قابل سرایت است؟,بله، این بیماری زئونوز است و می‌تواند به انسان سرایت کند.
منبع و مخزن ویروس BPS در گله چیست؟,گاوهای مبتلا که به حالت نهفته ویروس را در خود دارند و می‌توانند منبع همیشگی ویروس باشند.
برای تشخیص آزمایشگاهی قطعی BPS از چه روشی استفاده می‌شود؟,از نمونه ضایعات برای تست PCR با پرایمرهای اختصاصی استفاده می‌شود.
چرا برای بیماری BPS واکسن یا درمان خاصی استفاده نمی‌شود؟,به دلیل طبیعت ملایم بیماری و اینکه خود محدود شونده است.
در برنامه کنترل BVD، چه اقدامی برای گوساله‌های تازه متولد شده یا مرده به دنیا آمده ضروری است؟,باید از پوست گوش آنها نمونه گرفته شود (Ear Notch) و تست RT-PCR انجام شود.
درمان حمایتی برای حیوان مبتلا به BVD حاد بر چه اصلی استوار است؟,جلوگیری از عفونت‌های ثانویه، مانند جلوگیری از پنومونی در فرم تنفسی.
در تشخیص BVD حاد، چرا ممکن است نتوان ویروس را جداسازی کرد اما با سرم‌های زوج بیماری تأیید شود؟,زیرا با شروع فاز نقاهت و تولید آنتی‌بادی، ویروس از گردش خون حذف می‌شود، اما افزایش تیتر آنتی‌بادی قابل اندازه‌گیری است.
در گاوداری با ۵۰۰۰ رأس گاو، استفاده از روش pooling و RT-PCR برای شناسایی حیوانات PI چگونه باعث صرفه‌جویی می‌شود؟,گله به گروه‌های کوچکتر (مثلاً ۲۵ رأسی) تقسیم شده و نمونه‌های مخلوط هر گروه تست می‌شود که تعداد کل تست‌ها را به شدت کاهش می‌دهد (مثلاً به ۲۰ تست).
ضایعه چشمی قابل مشاهده در فرم حاد BVD چیست؟,خونریزی در چشم.
ضایعه چشمی قابل مشاهده در فرم Mucosal Disease (MD) چیست؟,کدورت قرنیه.
در بیماری زبان آبی، چرا نگهداری حیوان در آفتاب توصیه نمی‌شود؟,چون اشعه خورشید ضایعات پوستی (Pityriasis) و نکروز را تشدید می‌کند.
شکل ضایعات مری در کالبدگشایی گاو مبتلا به BPS چگونه توصیف می‌شود؟,به شکل نعل اسب، پهن و خشک هستند.
کدام بیماری دهانی گاو با ایجاد سندرم دم موش صحرا (Rat tail syndrome) همراه است؟,تورم دهان دانه‌ای گاو (BPS).
در جدول مقایسه ضایعات دهانی، نوع ضایعه بیماری تب برفکی (FMD) چیست؟,وزیکولار (تاولی) با تاول‌های عمیق.
در جدول مقایسه ضایعات دهانی، نوع ضایعه بیماری BVD چیست؟,سایشی (Erosive) با زخم‌های سطحی ناشی از پاره شدن تاول.
در جدول مقایسه ضایعات دهانی، مشخصه اصلی ضایعات بیماری زبان آبی چیست؟,پرخونی، خونریزی و نکروز.
در جدول مقایسه ضایعات دهانی، مشخصه اصلی ضایعات بیماری BPS چیست؟,پاپولار (دانه‌ای) با رنگ قهوه‌ای یا قرمز و برجستگی کم.
در کنترل بیماری BVD، چه اقدامی باید هنگام ورود حیوانات جدید به گله انجام شود؟,باید حتماً برای BVD تست شوند.
در مقایسه BVD و زبان آبی، کدامیک عمدتاً توسط بندپایان منتقل می‌شود؟,زبان آبی (Bluetongue) که یک آربوویروس است.
در بین سه بیماری BVD، زبان آبی و BPS، کدامیک توسط یک DNA ویروس ایجاد می‌شود؟,تورم دهان دانه‌ای گاو (BPS).
برای کنترل و پیشگیری از بیماری BVD، علاوه بر تست و حذف PIها، چه اقدام بهداشتی کلی اهمیت دارد؟,ضدعفونی کردن محیط دامداری.
چه زمانی تست RT-PCR برای تشخیص زبان آبی به تست جداسازی ویروس ارجحیت دارد؟,زمانی که از عفونت مدت زیادی گذشته باشد (تا ۱۸۰ روز)، زیرا ژنوم ویروس در خون باقی می‌ماند حتی اگر ویروس زنده قابل جداسازی نباشد.
