کدام تست آزمایشگاهی برای افتراق قطعی بین ویروس‌های Cow Pox و Vaccinia استفاده می‌شود؟,روش‌های مولکولی مانند PCR و Sequencing.
در تست Paul's test برای افتراق Cow Pox و Vaccinia، چشم خرگوش به کدام ویروس حساستر است؟,به ویروس Vaccinia حساستر است و باعث ضایعات قرنیه و آسیب شدید می‌شود.
شکل Pockهای ایجاد شده توسط ویروس‌های Vaccinia و Cow Pox روی غشاء کوریوآلانتوئیک تخم مرغ جنین‌دار چه تفاوتی دارد؟,Pockهای Vaccinia کوچکتر و صورتی-قرمز هستند، در حالی که Pockهای Cow Pox بزرگتر می‌باشند.
عامل بیماری آبله کاذب گاوی (Pseudocowpox) به کدام خانواده و جنس ویروسی تعلق دارد؟,خانواده Poxviridae و جنس Parapoxvirus.
نام دیگر بیماری آبله کاذب گاوی (Pseudocowpox) چیست؟,ندول‌های شیردوشان (Milkers' Nodules).
آیا ویروس‌های جنس Parapoxvirus را می‌توان به تخم مرغ جنین‌دار تزریق کرد؟,خیر، این ویروس‌ها در تخم مرغ جنین‌دار تکثیر نمی‌شوند و Pock تشکیل نمی‌دهند.
مشخصه ضایعات پوستی پس از بهبودی در بیماری Pseudocowpox چیست؟,جای زخم (scar) که به آن حالت نعل اسبی یا هلالی شکل و لکه‌های زرد رنگ می‌دهد.
بیماری Pseudocowpox در انسان چه علامتی ایجاد می‌کند؟,ندول‌های درشت، قرمز و خارش‌دار در دست که به آن Milkers' Nodules می‌گویند.
ویروس‌های خانواده Poxviridae به چه مواد ضدعفونی‌کننده‌ای حساس هستند؟,به مواد ضدعفونی کننده مانند اتر و کلروفرم (بخصوص کلروفرم) حساس هستند.
عامل بیماری Herpes Mammillitis (فرم پستانی) در گاو چیست؟,ویروس هرپس گاوی شماره ۲ (Bovine Herpes Virus 2 - BHV2).
بیماری ناشی از BHV2 دارای دو فرم است، نام آنها چیست؟,فرم پستانی (Herpes Mammillitis) و فرم منتشر (Pseudolumpy Skin Disease).
فرم پستانی هرپس مملیتیس (BHM) در چه مناطقی و فصولی بیشتر دیده می‌شود؟,در مناطق معتدل و بارانی و بیشتر در فصول سرد سال.
فرم منتشر بیماری ناشی از BHV2 (Pseudolumpy Skin Disease) با کدام بیماری اشتباه گرفته می‌شود؟,با بیماری لمپی اسکین (Lumpy Skin Disease - LSD).
مشخصه اصلی ضایعات پستانی در بیماری BHM چیست؟,ایجاد زخم‌های (Ulcer) عمیق و بسیار دردناک که مانع شیردوشی می‌شود.
اثر سیتوپاتیک (CPE) مشخصه ویروس BHV2 در کشت سلول چیست؟,ایجاد گنجیدگی‌های درون هسته‌ای و تشکیل سین‌سیشیوم (Syncytial Formation).
عامل بیماری لمپی اسکین (Lumpy Skin Disease - LSD) به کدام خانواده و جنس ویروسی تعلق دارد؟,خانواده Poxviridae و جنس Capripoxvirus.
ویروس LSD با ویروس عامل کدام بیماری‌ها در گوسفند و بز شباهت آنتی‌ژنی و ژنی زیادی دارد؟,با ویروس‌های آبله گوسفندی (Sheep Pox) و آبله بزی (Goat Pox).
آیا بیماری لمپی اسکین (LSD) به انسان سرایت می‌کند؟,خیر، این بیماری زئونوز نیست.
ضایعات پوستی مشخصه در بیماری LSD که در اثر خشک و سفت شدن ندول‌ها ایجاد می‌شود، چه نام دارد؟,Sitfast.
در کالبدگشایی گاو مبتلا به LSD، چه یافته‌ای در ریه مشاهده می‌شود؟,ادم بین لوبولی (Interlobular edema) که باعث فاصله افتادن بین لوبول‌ها می‌شود.
مهمترین راه انتقال بیماری لمپی اسکین (LSD) چیست؟,انتقال مکانیکی توسط حشرات و مگس‌ها.
مهمترین بیماری در تشخیص افتراقی فرم منتشر LSD چیست؟,بیماری Pseudolumpy Skin Disease که عامل آن BHV2 است.
برای تشخیص آزمایشگاهی LSD، از چه روش مولکولی استفاده می‌شود؟,از روش PCR با پرایمرهای مخصوص جنس Capripoxvirus.
چرا تست‌های سرولوژی برای تشخیص LSD ممکن است با بیماری‌های دیگر تداخل داشته باشند؟,به دلیل اشتراک آنتی‌ژنی سرمی بین ویروس LSD و ویروس‌های آبله گوسفند و بز.
برای پیشگیری و کنترل LSD در مناطق آندمیک از چه روشی استفاده می‌شود؟,از واکسیناسیون (در ابتدا از واکسن آبله گوسفندی و سپس واکسن اختصاصی Neethling).
در صورت شیوع کوچک LSD در یک منطقه پاک، چه اقدام کنترلی انجام می‌شود؟,قرنطینه، کشتار حیوانات مبتلا و در تماس، ضدعفونی و واکسیناسیون حلقه‌ای (Ring vaccination).
عامل بیماری هاری (Rabies) به کدام خانواده و جنس ویروسی تعلق دارد؟,خانواده Rhabdoviridae و جنس Lyssavirus.
ویروس هاری به چه مواد ضدعفونی‌کننده‌ای بسیار حساس است؟,به حلال‌های چربی مانند صابون و الکل ۷۰ درجه.
اصطلاح 'Street Virus' در مورد بیماری هاری به چه معناست؟,به ویروس‌های وحشی (Wild-type) که در طبیعت وجود دارند و باعث بیماری می‌شوند، اطلاق می‌گردد.
اصطلاح 'Fixed Virus' در بیماری هاری به چه ویروسی گفته می‌شود؟,ویروسی که با پاساژهای متوالی در میزبان آزمایشگاهی (مثل خرگوش) دوره کمون آن به حداقل رسیده و برای تهیه واکسن استفاده می‌شود.
گاو در مقایسه با حیوانات دیگر چه میزان حساسیتی به ویروس هاری دارد؟,فوق‌العاده حساس است، حتی بیشتر از سگ و انسان.
مرحله دوم (هیجانی) بیماری هاری در گاو چه علائمی دارد؟,تب، پرخاشگری، حساسیت زیاد به صدا، زور زدن شدید برای دفع مدفوع (Tenesmus) و شروع مشکل در بلع.
هاری فلج کننده گاوی (Bovine Paralytic Rabies - BPR) در کدام مناطق و توسط چه عاملی منتقل می‌شود؟,در آمریکای جنوبی و در اثر گزش خفاش‌های خون‌خوار.
مشخصه بارز و حالت بدن گاو مبتلا به BPR در فاز زمین‌گیری چیست؟,حیوان زمین‌گیر شده و سرش به سمت بدنش برگشته و گردن حالت S مانند پیدا می‌کند.
مخازن اصلی بیماری هاری در ایران کدام حیوانات هستند؟,گرگ، روباه، موش خرما و سمور.
در تشخیص پاتولوژی هاری، به دنبال چه اجسامی و در کدام قسمت از مغز می‌گردند؟,اجسام نگری (Negri bodies) که در سیتوپلاسم سلول‌های عصبی مخچه گاو و هیپوکامپ سگ وجود دارند.
تست تشخیصی قطعی و استاندارد پس از مرگ برای هاری چیست؟,تست فلورسنت آنتی‌بادی (Fluorescent Antibody Test - FAT) روی نمونه مغز.
در صورت منفی شدن تست‌های تشخیصی هاری، در مرحله بعد چه اقدامی برای تأیید یا رد بیماری انجام می‌شود؟,نمونه مغز به مغز موش شیرخوار تزریق شده و پس از بروز علائم، مغز موش برای Negri body یا FAT بررسی می‌شود.
برای پیشگیری از هاری در گاوها، نوع واکسن مورد استفاده (زنده یا کشته) باید چگونه باشد؟,واکسن حتماً باید از نوع کشته باشد.
عامل بیماری انسفالوپاتی اسفنجی گاوی (BSE) یا جنون گاوی چیست؟,پریون (Prion) که یک عامل بیماری‌زای فاقد ژنوم است.
بیماری BSE از نظر سرعت پیشرفت در چه دسته‌ای قرار می‌گیرد؟,در دسته عفونت‌های آهسته (Slow Infection) با دوره کمون و بیماری طولانی اما فوق‌العاده کشنده.
مشخصه اصلی آسیب‌شناسی مغز در بیماری BSE چیست؟,دژنراسیون اسفنجی شکل و عدم وجود هرگونه واکنش التهابی.
در تشخیص آزمایشگاهی BSE، به دنبال چه ساختارهایی در نمونه مغز می‌گردند؟,رشته‌های آمیلوئیدی (Amyloid Fibrils) یا رشته‌های مرتبط با اسکرپی (Scrapie Associated Fibrils - SAF).
علت اصلی انتقال عامل BSE به گاوها در دهه ۱۹۸۰ چه بود؟,تغذیه گاوها با مکمل‌های پروتئینی (پودر گوشت و استخوان) با منشأ نشخوارکننده آلوده به اسکرپی (Scrapie).
انتقال BSE از گاو به انسان باعث بروز چه بیماری در انسان می‌شود؟,بیماری واریانت جدید کروتزفلد-جیکوب (New Variant CJD).
مهمترین اقدام برای کنترل و پیشگیری از BSE در سطح جهانی چیست؟,ممنوعیت استفاده از پودر گوشت و استخوان با منشأ نشخوارکننده در تغذیه دام.
