شایع‌ترین ضایعات کالبدگشایی در دهان حیوان مبتلا به BVD چیست؟,زخم‌های سطحی (erosions) در لثه، زبان و سقف دهان.
ضایعات زنجیره‌ای شکل در مری یکی از یافته‌های کالبدگشایی در کدام بیماری است؟,بیماری BVD.
هیپوپلازی مخچه (cerebellar hypoplasia) یکی از ناهنجاری‌های مادرزادی ناشی از عفونت با ویروس _____ است.,BVD
علامت بالینی اصلی در گوساله‌ای که با هیپوپلازی مخچه متولد می‌شود چیست؟,عدم تعادل و ناتوانی در ایستادن.
در تشخیص افتراقی، بیماری موکوزال (MD) باید از کدام بیماری دیگر متمایز شود؟,تب نزله‌ای بدخیم (Malignant Catarrhal Fever - MCF).
چه تفاوتی در درگیری پلاک‌های پایر (Peyer's patches) بین بیماری MD و MCF وجود دارد؟,در MD پلاک‌های پایر درگیر می‌شوند، اما در MCF درگیر نمی‌شوند.
برای تشخیص آزمایشگاهی BVD چه نمونه‌هایی می‌توان تهیه کرد؟,بسته به علائم، می‌توان از سواپ تنفسی، خون، مدفوع و یا بافت‌های جنین سقط شده نمونه‌برداری کرد.
هدف اصلی برنامه‌های تشخیصی در گله‌های مشکوک به BVD، شناسایی کدام دسته از حیوانات است؟,شناسایی و حذف حیوانات با عفونت پایدار (PI).
چرا نام جنس ویروس BVD را Pestivirus گذاشته‌اند؟,چون در ابتدا آن را با طاعون گاوی اشتباه می‌گرفتند و 'pesti' به معنی طاعون است.
انتقال ویروس BVD از طریق منی آلوده در حین جفت‌گیری، مثالی از انتقال _____ است.,عمودی (Vertical)
استفاده از واکسن‌های زنده BVD در گاوهای آبستن چه خطری می‌تواند داشته باشد؟,می‌تواند ویروس واکسن را به جنین منتقل کرده و باعث ایجاد عفونت پایدار (PI) شود.
ویروس BVD چگونه وارد سلول میزبان می‌شود؟,از طریق اندوسیتوز (endocytosis).
در فرم مزمن بیماری موکوزال (MD)، حیوان ممکن است تا چه مدتی زنده بماند؟,ممکن است تا ۱۸ ماه زنده بماند در حالی که دچار ضعف و بی‌اشتهایی پیشرونده است.
اگر گوساله‌ای در اثر عفونت مادری بعد از روز ۱۵۰ آبستنی متولد شود و آنتی‌بادی BVD داشته باشد، این آنتی‌بادی از کجا آمده است؟,توسط سیستم ایمنی خود جنین تولید شده است، زیرا آنتی‌بادی مادری از جفت عبور نمی‌کند.
کدامیک از تست‌های آزمایشگاهی برای تشخیص وجود ویروس یا آنتی‌ژن آن در حیوانات مشکوک به PI کاربرد دارد؟,تست‌های جداسازی ویروس، PCR، یا تست‌های تشخیص آنتی‌ژن مانند الایزا (Antigen-Capture ELISA).
