درمان بیماری تب برفکی (FMD) به صورت _____ بوده و درمان قطعی و مستقیمی برای آن وجود ندارد.,حمایتی (supportive)
سروتیپ‌های _____ و _____ ویروس تب برفکی در انسان نیز یافت شده‌اند.,O و گاهی A
"بیماری انسانی دست، پا و دهان (Hand, Foot, and Mouth Disease) توسط ویروس _____ ایجاد می‌شود و با FMD دامی متفاوت است.",Coxsackievirus
ویروس تورم دهان تاولی (VS) از خانواده _____ است که ویروس هاری نیز به آن تعلق دارد.,Rhabdoviridae
تورم دهان تاولی (VS) تنها بیماری _____ دهان در اسب و سایر تک‌سمی‌ها محسوب می‌شود.,تاولی
برخلاف FMD، ویروس تورم دهان تاولی (VS) قابلیت انتقال گسترده به صورت _____ را ندارد.,airborne
در مقایسه با FMD، بیماری تورم دهان تاولی (VS) در انسان اهمیت _____ دارد و علائم شبه آنفلوآنزا ایجاد می‌کند.,بیشتری
بیماری تب نزله‌ای بدخیم (MCF) یک بیماری _____ است، یعنی معمولاً به صورت تک‌گیر رخ می‌دهد.,اسپورادیک (sporadic)
میزان مرگ و میر در گاو مبتلا به تب نزله‌ای بدخیم (MCF) نزدیک به _____ درصد است.,۱۰۰
در بیماری تب نزله‌ای بدخیم (MCF)، گاو به عنوان میزبان _____ انتقال محسوب می‌شود و بیماری را به گاو دیگری منتقل نمی‌کند.,نقطه انتهایی (dead-end)
مخزن طبیعی سویه آفریقایی MCF، _____ و مخزن سویه جهانی آن، _____ است.,گوزن یالدار، گوسفند
ویروس MCF در حالت عادی _____ است، اما در شرایط استرس مانند زایمان، به حالت _____ درآمده و قابلیت دفع پیدا می‌کند.,وابسته به سلول (cell-associated)، آزاد از سلول (cell-free)
کلاسیک‌ترین فرم بالینی MCF، فرم _____ است.,سر و چشم (Head and Eye)
یکی از علائم اختصاصی چشمی در بیماری MCF، _____ است که از ناحیه لیمبوس شروع می‌شود.,کدورت قرنیه (Corneal opacity)
ضایعه نکروز و کنده شدن قسمت بالایی پرزهای داخل گونه در گاو، تقریباً _____ برای بیماری MCF است.,پاتوگنومونیک (pathognomonic)
مشاهده کانون‌های سفید رنگ در قسمت کورتکس _____ در کالبدگشایی، یکی از ضایعات اختصاصی MCF است.,کلیه
فرم _____ بیماری BVD به شکل اسپورادیک دیده می‌شود و ممکن است با MCF اشتباه گرفته شود.,مخاطی (mucosal disease)
اهمیت اقتصادی بیماری FMD در چیست؟,یک بیماری اقتصادی-سیاسی است که باعث کاهش تولید، هزینه‌های سنگین واکسیناسیون و پیشگیری، و نیاز به کشتار حیوانات می‌شود.
چرا ویروس FMD در گوشت حیوان ذبح شده پس از ۲۴ ساعت از بین می‌رود؟,به دلیل تجمع اسید لاکتیک و کاهش pH که باعث غیرفعال شدن ویروس می‌شود.
دوره کمون بیماری تب برفکی (FMD) چقدر است؟,بین دو روز تا دو هفته.
وزیکول‌ها (تاول‌ها) در بیماری FMD در کدام نواحی بدن حیوان ظاهر می‌شوند؟,در پاها، دهان (زبان، لثه، کام نرم)، سوراخ‌های بینی و سرپستانک‌ها.
تفاوت اندازه وزیکول‌های FMD در گاو و انسان چگونه است؟,در گاو وزیکول‌ها بزرگتر هستند (تا ۱۰ سانتی‌متر)، در حالی که در انسان کوچکترند (۲ میلی‌متر تا ۲ سانتی‌متر).
چرا تشخیص افتراقی بالینی بین FMD و VS در گاو دشوار است؟,زیرا علائم بالینی هر دو بیماری (تب و ایجاد وزیکول در دهان و پا) بسیار شبیه به هم هستند.
کدام حیوانات به طور طبیعی به تورم دهان تاولی (VS) مقاوم هستند؟,گوسفند و بز.
دوره کمون بیماری تورم دهان تاولی (VS) در گاو چقدر است؟,کوتاه است، حدود ۳ تا ۵ روز.
علائم بیماری تورم دهان تاولی (VS) در انسان چیست؟,علائم شبه آنفلوآنزا شامل سردرد، تب، درد پشت چشم، تهوع، خستگی و کمردرد.
"چرا MCF را ""تب نزله‌ای بدخیم"" می‌نامند؟","واژه ""بدخیم"" (Malignant) به دلیل شدت بیماری و مرگ‌آور بودن و ""نزله‌ای"" (Catarrhal) به معنای ریزش و التهاب است."
چرا گوسفند برای گله گاو خطرناک‌تر از گوزن یالدار به عنوان مخزن MCF محسوب می‌شود؟,زیرا گوسفند در همه جا یافت می‌شود و تماس آن با گاو بسیار محتمل‌تر است.
چه زمانی دفع ویروس MCF از حیوانات مخزن (گوسفند) به اوج خود می‌رسد؟,در زمان‌های استرس‌زا، به ویژه در زمان زایمان (lambing).
پدیده DIC در کدامیک از بیماری‌های مورد بحث دیده می‌شود و به چه معناست؟,در تب نزله‌ای بدخیم (MCF) دیده می‌شود و به معنای انعقاد داخل عروقی منتشر (Disseminated Intravascular Coagulation) است.
علائم عصبی که ممکن است در بیماری MCF مشاهده شوند کدامند؟,فشار دادن سر به موانع (head pressing)، نیستاگموس (حرکات غیرارادی چشم) و عدم تعادل.
"ضایعه ""zebra line"" یا ""tiger striping"" در کالبدگشایی در کدام بیماری‌ها ممکن است دیده شود؟",در تب نزله‌ای بدخیم (MCF)، طاعون گاوی (Rinderpest) و BVD.
کدامیک از بیماری های ویروسی دستگاه گوارش گاو، یک بیماری مشترک بین انسان و دام (زونوز) محسوب می شود؟,بیماری تب برفکی (FMD) و تورم دهان تاولی (VS).
درمان حمایتی در بیماری FMD شامل چه اقداماتی است؟,تغذیه با علوفه نرم یا پخته، رساندن آنتی بیوتیک برای عفونت های ثانویه، آب، الکترولیت و ویتامین ها.
استفاده از سرکه یا آبلیمو در دهان دام مبتلا به FMD با چه هدفی انجام می شود؟,برای از بین بردن ویروس در دهان، به دلیل حساسیت ویروس به pH اسیدی.
کدام بیماری ویروسی دستگاه گوارش گاو به طور معمول در قاره آمریکا شایع است؟,تورم دهان تاولی (Vesicular Stomatitis - VS).
بیماری تب نزله ای بدخیم (MCF) در انسان اتفاق می افتد؟,خیر، این بیماری به انسان منتقل نمی شود.
در فرم سر و چشم بیماری MCF، ترشحات بینی چه خصوصیاتی دارند؟,ترشحات چرکی و بسیار شدیدتر از FMD و VS هستند.
چرا در تشخیص افتراقی قدیمی، ابتلای اسب یا گوسفند به تفکیک FMD از VS کمک می کرد؟,چون اسب فقط به VS مبتلا می شود و گوسفند به VS مقاوم است اما به FMD حساس است.
